3.176000000000000156e+01,3.391499999999999915e+01,3.560699999999999932e+01,3.184100000000000108e+01,3.450600000000000023e+01
5.317700000000000315e+00,5.306600000000000428e+00,5.485100000000000087e+00,5.235100000000000087e+00,5.530800000000000161e+00
1.903200000000000003e+00,1.883899999999999908e+00,1.915300000000000002e+00,1.884400000000000075e+00,1.930800000000000072e+00
4.819200000000000150e-01,5.923100000000000032e-01,5.478399999999999936e-01,4.812899999999999956e-01,5.502899999999999459e-01
6.351599999999999781e-03,6.191600000000000228e-03,5.002399999999999729e-03,7.948999999999999469e-03,4.766000000000000271e-03
2.459699999999999942e-01,3.073100000000000276e-01,3.016599999999999837e-01,3.107199999999999962e-01,2.531999999999999806e-01
1.737099999999999885e-04,1.092700000000000024e-04,8.337699999999999810e-05,2.727799999999999734e-04,7.501200000000000619e-05
1.670200000000000157e-02,2.660900000000000071e-02,2.480600000000000166e-02,2.718800000000000036e-02,1.719599999999999948e-02
