1,0.00496048125019297,0.0007848435363467461,0.0007838864052763429
2,0.0007074159459746443,0.0006962392673330804,0.0006892086481288694
3,0.000516090991254896,0.0004435463569695338,0.00045548077833953315
4,0.00048071271889610215,0.00035819062880279806,0.00036304512061829567
5,0.000406747635663487,0.00037148063088367027,0.0003822289828514939
6,0.0003914543790218886,0.00028092146785290074,0.0002880673462223
7,0.00035131844675401224,0.00034153250816163606,0.0003582510234817443
8,0.000376617671251297,0.0005218142530781934,0.0005270572023197693
9,0.0003341339583566878,0.00026391069980581086,0.00027305252748052814
10,0.00033804464269778694,0.00026136755743569817,0.00027274389716572673
11,0.000284171058353968,0.0004242232366036936,0.0004200525185029683
12,0.00031888625651830806,0.00035892288138630234,0.0003696520834056193
13,0.0002987141551729292,0.0004429948375692008,0.00045764563445629665
14,0.0002642200750124175,0.00022776802280349078,0.00024124860615752557
15,0.00026479775422718374,0.00020698186122585822,0.0002237417748153839
16,0.0002466311644215602,0.0002331809710637598,0.00024317643269409275
17,0.00024310163587448188,0.00019617333594951764,0.0002124883127825583
18,0.00024004214871558362,0.00021003981893995594,0.00023501748397195796
19,0.0002610995226405794,0.0003129243666368251,0.0003406285838679241
20,0.00022230091506964528,0.00021816065409235633,0.0002320940781360717
21,0.00022369290523754898,0.0003239120251527755,0.00033552251735641903
22,0.00023882854139024856,0.00033955371171718067,0.000354380833370739
23,0.0002314988597208867,0.0002878476969870596,0.00030664125402638773
24,0.00023221007999323773,0.00020366728248585316,0.0002190141774557409
25,0.000243293808309827,0.00018644015408746272,0.0002060919590914096
26,0.00020198855079128406,0.000240397776025883,0.0002649453014605671
27,0.00022842359714064515,0.00017322924939510874,0.0001946662727998348
28,0.00020221565602638293,0.0002227785247227418,0.0002401187913098072
29,0.00020606694296526257,0.00016447938619290863,0.00018852629095047956
30,0.000191034039373626,0.00016853395409096545,0.00020683138716968519
31,0.0001997838011692511,0.0001688071065109979,0.00020528013488618484
32,0.00018493513474648353,0.00021323534397502467,0.00024527631096436624
33,0.0001866203769139247,0.00014643686044322045,0.00018521889626553777
34,0.0001861591421230696,0.00026946520047320334,0.00029279818313814455
35,0.00020093797465262468,0.00016126129498451238,0.00019872096734139668
36,0.0001852443594567012,0.00015003361541209907,0.00018658797912554035
37,0.0001820157149847364,0.00015762567544735733,0.00018822443007157532
38,0.00016694135945406744,0.00014624087140754463,0.0001764938895186683
39,0.00019216890653595329,0.00011787865166527259,0.0001498748319188515
40,0.00018198106388212182,0.000144178963396211,0.00017413897735176246
41,0.00017332221966877113,0.00015066089861520072,0.0001812726212856055
42,0.00016878046836616705,0.00012478327083919485,0.00015604158465176994
43,0.00016361252580420114,0.0001498849859390335,0.00018034473801314935
44,0.00018130943675874733,0.00020605465043901493,0.00023707437743049727
45,0.00016568322774313855,0.00012656103267937678,0.0001609687831997332
1,0.5764081420111656,0.14390930459617426,0.14096744391864863
2,0.14396756455391646,0.1438340502805984,0.14096425608181343
3,0.14345721602439881,0.1438688669389429,0.14092077449344978
4,0.14340803136587144,0.1440198263659264,0.1409751800135873
5,0.14340445924639703,0.1438452966582661,0.14096088680072713
6,0.14341007163167,0.1438556021918504,0.14090178267786296
7,0.14340565169811248,0.14388979262056442,0.1409138845154843
8,0.14343680093884467,0.1439160728178466,0.14098790272499045
9,0.1434105445623398,0.14383619645247445,0.14095122224321
1,0.3107974054598808,0.14385500071814267,0.1409298165942343
2,0.1435788876593113,0.14389191689297035,0.1409221144315724
3,0.14343257046580316,0.14385860451398946,0.14092006884253444
1,0.15931982579231263,0.13013652565713507,0.12800922126958544
2,0.10534739474475384,0.059880694677940195,0.05874147924918908
3,0.06472983874201775,0.02907066997557212,0.02892531541149361
